,Dengue,Dengue_sma7,Acumulado_21,Acumulado,Populacao,Rt,Susceptiveis,Densidade_Dem,Precipitacao_sma7,Temp_med_7sma,Temp_min_7sma,Umidade_7sma,Vento_mps_7sma
4040,3,3.9,73,261128,2646605,1.23,2385477,8472,9.7,27.6,24.3,75.9,2.6
4041,3,3.7,72,261131,2646605,1.08,2385474,8472,12.1,27.3,24.0,78.2,2.4
4042,4,3.6,72,261135,2646605,0.93,2385470,8472,9.8,27.3,24.2,78.7,2.3
4043,4,3.6,72,261139,2646605,0.89,2385466,8472,6.9,27.3,24.3,78.7,2.3
4044,4,3.6,72,261143,2646605,0.89,2385462,8472,4.5,27.0,24.5,80.5,2.1
4045,5,3.7,74,261148,2646605,0.9,2385457,8472,6.3,26.7,24.3,81.7,2.0
4046,5,4.0,76,261153,2647069,1.0,2385916,8473,6.2,26.7,24.3,82.0,2.0
4047,5,4.3,79,261158,2647069,1.11,2385911,8473,6.1,26.7,23.9,81.5,2.0
4048,5,4.6,82,261163,2647069,1.23,2385906,8473,3.7,26.9,24.3,80.1,2.3
4049,5,4.7,85,261168,2647069,1.32,2385901,8473,2.5,27.1,24.4,78.9,2.1
4050,5,4.9,87,261173,2647069,1.36,2385896,8473,2.5,27.1,24.6,79.5,2.3
4051,5,5.0,88,261178,2647069,1.4,2385891,8473,2.5,27.5,24.7,78.1,2.6
4052,5,5.0,90,261183,2647069,1.35,2385886,8473,0.3,27.7,25.0,77.4,2.4
4053,5,5.0,91,261188,2647533,1.25,2386345,8475,1.2,27.5,24.9,78.7,2.4
4054,6,5.1,93,261194,2647533,1.2,2386339,8475,4.1,27.5,25.0,79.3,2.3
4055,6,5.3,95,261200,2647533,1.16,2386333,8475,4.5,27.5,24.9,80.4,2.0
4056,5,5.3,95,261205,2647533,1.12,2386328,8475,5.2,27.4,24.9,81.1,2.4
4057,6,5.4,97,261211,2647533,1.12,2386322,8475,5.3,27.5,24.9,79.3,2.5
4058,6,5.6,99,261217,2647533,1.11,2386316,8475,5.2,27.4,24.8,78.7,2.1
4059,6,5.7,101,261223,2647533,1.14,2386310,8475,5.1,27.3,24.6,78.3,2.3
4060,6,5.9,104,261229,2647998,1.17,2386769,8476,6.1,27.0,24.5,79.2,1.9
4061,5,5.7,106,261234,2647998,1.11,2386764,8476,4.2,26.8,24.3,79.3,1.6
4062,6,5.7,109,261240,2647998,1.08,2386758,8476,3.8,26.5,24.2,80.1,1.6
4063,6,5.9,111,261246,2647998,1.11,2386752,8476,9.3,26.1,23.7,81.1,1.2
4064,6,5.9,113,261252,2647998,1.08,2386746,8476,9.3,25.9,23.4,82.6,0.9
4070,6,6.0,120,261288,2648462,1.02,2387174,8478,13.3,26.0,23.5,84.7,1.4
4072,7,6.1,123,261301,2648462,1.05,2387161,8478,8.7,26.3,23.4,83.9,1.3
4073,7,6.3,125,261308,2648462,1.07,2387154,8478,7.4,26.2,23.3,83.8,1.3
4074,8,6.6,128,261316,2648926,1.12,2387610,8479,6.0,26.5,23.3,82.0,1.4
4075,8,6.9,130,261324,2648926,1.14,2387602,8479,4.2,26.6,23.4,81.4,1.5
4076,8,7.1,132,261332,2648926,1.19,2387594,8479,3.9,26.8,23.7,80.3,1.5
4077,8,7.4,135,261340,2648926,1.24,2387586,8479,7.2,26.8,23.6,80.7,1.7
4078,8,7.7,137,261348,2648926,1.29,2387578,8479,6.6,26.8,23.6,80.4,1.7
4079,8,7.9,139,261356,2648926,1.28,2387570,8479,6.4,26.9,23.8,79.7,2.0
4080,7,7.9,140,261363,2648926,1.25,2387563,8479,5.6,27.2,24.3,78.4,2.1
4081,6,7.6,140,261369,2649390,1.15,2388021,8481,5.4,27.3,24.5,78.5,2.2
4082,6,7.3,141,261375,2649390,1.06,2388015,8481,5.2,27.4,24.6,78.7,2.2
4083,6,7.0,141,261381,2649390,0.98,2388009,8481,5.6,27.3,24.3,79.0,2.3
4084,6,6.7,141,261387,2649390,0.9,2388003,8481,2.6,27.7,24.4,77.3,2.6
4085,6,6.4,141,261393,2649390,0.83,2387997,8481,1.1,27.9,24.7,76.4,2.8
4086,7,6.3,142,261400,2649390,0.8,2387990,8481,12.5,27.8,24.6,77.1,2.4
4093,9,8.6,159,261460,2649854,1.36,2388394,8482,8.2,28.1,24.7,75.6,2.1
4094,10,8.9,162,261470,2649854,1.38,2388384,8482,0.3,28.2,24.9,74.8,2.0
4095,9,9.0,163,261479,2650318,1.34,2388839,8484,0.3,28.2,24.9,74.6,2.3
4096,9,9.1,164,261488,2650318,1.31,2388830,8484,0.3,28.3,24.9,73.7,2.2
4097,9,9.1,165,261497,2650318,1.23,2388821,8484,0.2,28.2,24.7,73.6,2.3
4098,9,9.1,166,261506,2650318,1.16,2388812,8484,0.2,28.2,24.9,74.8,2.3
4099,10,9.3,168,261516,2650318,1.12,2388802,8484,1.7,28.2,24.9,74.9,2.3
4100,11,9.6,171,261527,2650318,1.12,2388791,8484,2.7,28.1,25.0,75.6,2.2
4101,11,9.7,175,261538,2650318,1.1,2388780,8484,2.7,28.1,25.0,75.8,2.3
4102,12,10.1,181,261550,2650782,1.13,2389232,8485,5.9,27.9,24.9,77.0,2.0
4103,12,10.6,187,261562,2650782,1.16,2389220,8485,9.9,27.6,24.8,79.0,2.0
4104,12,11.0,193,261574,2650782,1.2,2389208,8485,11.4,27.3,24.6,80.9,1.6
4105,12,11.4,199,261586,2650782,1.25,2389196,8485,12.0,26.9,24.1,82.3,1.4
4106,13,11.9,206,261599,2650782,1.28,2389183,8485,11.9,26.6,24.0,83.9,1.1
4107,13,12.1,212,261612,2650782,1.27,2389170,8485,11.0,26.4,23.9,84.5,1.1
4108,13,12.4,217,261625,2650782,1.28,2389157,8485,12.5,26.4,23.9,85.2,1.2
4109,14,12.7,223,261639,2651246,1.25,2389607,8487,10.8,26.3,23.9,85.7,1.2
4110,14,13.0,229,261653,2651246,1.23,2389593,8487,8.3,26.3,23.9,85.2,1.2
4111,14,13.3,234,261667,2651246,1.21,2389579,8487,7.7,26.4,24.1,84.7,1.4
4112,14,13.6,239,261681,2651246,1.19,2389565,8487,7.5,26.8,24.2,83.3,1.3
4113,14,13.7,244,261695,2651246,1.16,2389551,8487,6.8,26.8,24.3,82.8,1.4
4114,14,13.9,249,261709,2651246,1.14,2389537,8487,6.8,26.9,24.2,82.4,1.4
4115,16,14.3,255,261725,2651246,1.15,2389521,8487,10.5,26.6,23.9,83.0,1.1
4116,17,14.7,263,261742,2651710,1.16,2389968,8488,8.8,26.7,23.7,82.5,1.3
4117,18,15.3,272,261760,2651710,1.18,2389950,8488,8.6,26.5,23.6,82.8,1.3
4118,18,15.9,281,261778,2651710,1.19,2389932,8488,7.8,26.3,23.5,83.1,1.1
4119,19,16.6,291,261797,2651710,1.22,2389913,8488,8.5,26.1,23.2,83.4,1.2
4120,19,17.3,300,261816,2651710,1.26,2389894,8488,7.8,26.0,23.2,83.2,1.3
4121,19,18.0,308,261835,2651710,1.3,2389875,8488,7.6,26.0,23.0,83.0,1.1
4122,19,18.4,316,261854,2651710,1.29,2389856,8488,2.5,26.2,23.2,82.6,1.3
4123,17,18.4,321,261871,2652174,1.25,2390303,8489,4.6,26.2,23.2,82.6,1.1
4124,14,17.9,323,261885,2652174,1.17,2390289,8489,7.6,26.0,23.2,83.1,1.1
4125,13,17.1,324,261898,2652174,1.08,2390276,8489,7.6,26.2,23.1,81.9,1.4
4126,13,16.3,325,261911,2652174,0.98,2390263,8489,6.5,26.4,23.3,81.1,1.6
4127,13,15.4,325,261924,2652174,0.89,2390250,8489,6.6,26.7,23.3,80.2,1.7
4128,12,14.4,324,261936,2652174,0.8,2390238,8489,6.6,26.7,23.5,79.8,1.9
4129,11,13.3,322,261947,2652174,0.72,2390227,8489,7.2,26.8,23.5,79.1,2.1
4130,10,12.3,318,261957,2652638,0.67,2390681,8491,5.0,27.1,23.7,77.7,2.4
4131,10,11.7,314,261967,2652638,0.66,2390671,8491,4.0,27.3,23.8,76.6,2.4
4132,9,11.1,309,261976,2652638,0.65,2390662,8491,4.0,27.3,23.8,76.6,2.4
4133,8,10.4,303,261984,2652638,0.64,2390654,8491,4.1,27.3,23.8,76.8,2.3
4134,8,9.7,297,261992,2652638,0.63,2390646,8491,4.2,27.3,23.8,76.8,2.4
4135,8,9.1,291,262000,2652638,0.63,2390638,8491,4.5,27.4,23.9,76.8,2.5
4136,8,8.7,283,262008,2652638,0.66,2390630,8491,4.1,27.3,23.9,77.1,2.4
4137,7,8.3,273,262015,2653102,0.67,2391087,8492,5.3,27.2,23.9,78.6,2.2
4138,7,7.9,262,262022,2653102,0.67,2391080,8492,2.3,27.3,24.0,78.9,2.4
4139,6,7.4,250,262028,2653102,0.67,2391074,8492,3.0,27.2,24.2,79.5,2.2
4140,6,7.1,237,262034,2653102,0.68,2391068,8492,2.8,27.3,24.2,78.9,2.2
4141,6,6.9,224,262040,2653102,0.71,2391062,8492,3.1,27.3,24.3,79.2,2.0
4142,5,6.4,210,262045,2653102,0.7,2391057,8492,2.8,27.1,24.2,78.8,1.9
4143,4,5.9,195,262049,2653102,0.67,2391053,8492,10.0,27.0,24.1,79.4,1.9
4144,3,5.3,181,262052,2653566,0.64,2391514,8494,9.9,27.0,24.1,78.9,1.9
4145,4,4.9,171,262056,2653566,0.62,2391510,8494,9.8,26.9,24.2,78.6,1.6
4146,4,4.6,162,262060,2653566,0.62,2391506,8494,10.6,26.7,24.0,79.6,1.6
4150,4,3.7,128,262075,2653566,0.63,2391491,8494,12.6,26.5,23.7,82.9,1.5
4151,4,3.9,122,262079,2654030,0.73,2391951,8495,11.8,26.7,23.8,82.5,1.7
4152,4,3.9,116,262083,2654030,0.79,2391947,8495,11.7,26.6,23.7,82.4,1.9
4153,4,3.9,111,262087,2654030,0.84,2391943,8495,10.2,26.8,23.7,81.1,2.1
4154,4,4.0,107,262091,2654030,0.97,2391939,8495,1.3,26.9,23.8,80.6,2.2
4155,3,3.9,102,262094,2654030,1.0,2391936,8495,5.8,26.9,23.7,79.7,2.2
4156,3,3.7,97,262097,2654030,1.0,2391933,8495,5.6,26.9,23.8,79.4,2.2
4157,4,3.7,93,262101,2654030,1.0,2391929,8495,5.6,26.9,23.6,78.2,2.2
4158,4,3.7,90,262105,2654494,0.96,2392389,8497,6.3,26.8,23.6,79.0,2.0
4159,4,3.7,87,262109,2654494,0.96,2392385,8497,8.4,26.8,23.5,79.0,2.1
4160,4,3.7,85,262113,2654494,0.96,2392381,8497,8.4,26.8,23.4,78.5,2.1
4161,4,3.7,83,262117,2654494,0.93,2392377,8497,8.1,26.9,23.6,78.0,2.1
4162,4,3.9,81,262121,2654494,1.0,2392373,8497,3.2,27.0,23.9,78.0,2.0
4163,3,3.9,79,262124,2654494,1.04,2392370,8497,3.3,26.9,23.9,78.4,1.9
4164,3,3.7,78,262127,2654494,1.0,2392367,8497,3.5,26.9,24.1,78.5,1.9
4165,3,3.6,78,262130,2654958,0.96,2392828,8498,2.5,26.9,24.1,77.1,2.0
4166,2,3.3,76,262132,2654958,0.88,2392826,8498,0.7,26.9,24.1,76.6,1.8
4167,2,3.0,74,262134,2654958,0.81,2392824,8498,0.7,27.0,24.2,76.3,1.8
4168,2,2.7,73,262136,2654958,0.73,2392822,8498,0.6,27.1,24.1,75.5,2.1
4169,2,2.4,71,262138,2654958,0.63,2392820,8498,0.7,27.1,24.1,74.9,2.2
4170,1,2.1,68,262139,2654958,0.56,2392819,8498,0.5,27.2,24.2,74.3,2.3
4171,1,1.9,65,262140,2654958,0.5,2392818,8498,0.5,27.1,24.1,75.1,2.3
4172,3,1.9,64,262143,2655422,0.52,2393279,8500,0.7,27.1,24.1,75.7,2.2
4173,3,2.0,63,262146,2655422,0.61,2393276,8500,0.3,27.1,24.4,75.5,2.2
4174,3,2.1,62,262149,2655422,0.71,2393273,8500,0.3,27.0,24.2,75.8,2.2
4175,4,2.4,62,262153,2655422,0.89,2393269,8500,3.4,27.0,24.3,76.7,2.0
4176,4,2.7,63,262157,2655422,1.12,2393265,8500,3.6,26.9,24.1,77.4,2.0
4177,3,3.0,63,262160,2655422,1.4,2393262,8500,3.6,26.8,23.9,77.4,2.0
4178,3,3.3,62,262163,2655422,1.77,2393259,8500,3.5,26.8,23.8,76.3,2.0
4179,3,3.3,61,262166,2655886,1.77,2393720,8501,3.3,26.7,23.7,75.1,2.2
4180,2,3.1,59,262168,2655886,1.57,2393718,8501,3.3,26.6,23.3,74.9,2.3
4181,2,3.0,57,262170,2655886,1.4,2393716,8501,3.3,26.6,23.2,74.4,2.4
4182,2,2.7,55,262172,2655886,1.12,2393714,8501,0.3,26.7,23.1,73.0,2.7
4183,3,2.6,54,262175,2655886,0.95,2393711,8501,0.0,26.7,23.0,72.6,2.8
4184,3,2.6,54,262178,2655886,0.86,2393708,8501,0.0,26.8,23.2,72.3,2.9
4185,3,2.6,54,262181,2655886,0.78,2393705,8501,0.7,26.7,23.0,73.1,3.0
4186,2,2.4,53,262183,2656350,0.74,2394167,8503,1.7,26.6,23.0,75.4,2.8
4187,2,2.4,53,262185,2656350,0.77,2394165,8503,3.4,26.6,23.1,76.5,2.6
4188,2,2.4,53,262187,2656350,0.81,2394163,8503,3.5,26.5,23.2,77.5,2.6
4189,2,2.4,53,262189,2656350,0.89,2394161,8503,3.5,26.4,23.2,77.4,2.6
4190,2,2.3,53,262191,2656350,0.89,2394159,8503,3.5,26.3,23.2,77.3,2.4
4191,2,2.1,54,262193,2656350,0.83,2394157,8503,3.5,26.2,22.8,76.2,2.4
4192,3,2.1,56,262196,2656350,0.83,2394154,8503,2.7,26.2,22.8,74.5,2.4
4193,2,2.1,55,262198,2656814,0.88,2394616,8504,1.8,26.3,22.7,72.4,2.5
4194,2,2.1,54,262200,2656814,0.88,2394614,8504,0.0,26.3,22.8,71.4,2.6
4195,2,2.1,53,262202,2656814,0.88,2394612,8504,0.0,26.4,22.7,71.0,2.6
4196,2,2.1,51,262204,2656814,0.88,2394610,8504,0.0,26.4,22.7,71.6,2.5
4197,2,2.1,49,262206,2656814,0.94,2394608,8504,0.0,26.4,22.6,70.8,2.5
4198,2,2.1,48,262208,2656814,1.0,2394606,8504,0.0,26.4,22.7,71.0,2.4
4199,2,2.0,47,262210,2656814,0.93,2394604,8504,0.0,26.6,22.9,71.7,2.4
4200,3,2.1,47,262213,2657278,1.0,2395065,8506,0.0,26.7,23.1,72.1,2.5
4201,3,2.3,48,262216,2657278,1.07,2395062,8506,0.0,26.8,23.2,72.3,2.5
4202,3,2.4,49,262219,2657278,1.13,2395059,8506,0.0,26.9,23.3,71.4,2.7
4203,3,2.6,50,262222,2657278,1.2,2395056,8506,0.0,26.9,23.3,70.6,2.6
4204,3,2.7,50,262225,2657278,1.27,2395053,8506,0.0,26.7,23.4,71.8,2.6
4205,3,2.9,50,262228,2657278,1.33,2395050,8506,14.2,26.4,23.4,75.0,2.3
4212,2,1.1,43,262236,2657742,0.4,2395506,8507,13.6,26.0,23.0,77.7,2.3
4213,2,1.3,42,262238,2657742,0.47,2395504,8507,8.1,25.9,23.0,77.3,2.3
4214,2,1.4,42,262240,2658206,0.59,2395966,8509,8.1,25.9,22.9,77.0,2.7
4215,2,1.6,42,262242,2658206,0.73,2395964,8509,2.5,26.1,22.8,74.4,2.9
4216,1,1.6,41,262243,2658206,0.85,2395963,8509,0.0,26.3,22.8,72.9,3.3
4217,1,1.6,40,262244,2658206,1.0,2395962,8509,0.0,26.3,22.8,71.7,3.3
4218,1,1.6,39,262245,2658206,1.22,2395961,8509,0.0,26.2,22.5,70.9,3.2
4219,2,1.6,39,262247,2658206,1.38,2395959,8509,0.0,26.2,22.6,71.5,3.3
4220,3,1.7,40,262250,2658206,1.33,2395956,8509,0.0,26.5,22.8,70.9,3.4
4221,2,1.7,39,262252,2658670,1.2,2396418,8510,0.0,26.5,22.8,70.2,3.2
4222,2,1.7,38,262254,2658670,1.09,2396416,8510,0.0,26.5,22.8,69.9,3.1
4223,2,1.9,37,262256,2658670,1.18,2396414,8510,0.0,26.4,22.8,69.5,3.0
4224,2,2.0,36,262258,2658670,1.27,2396412,8510,0.0,26.6,22.8,69.9,3.1
4225,2,2.1,35,262260,2658670,1.36,2396410,8510,0.0,26.8,23.1,70.2,3.0
4226,2,2.1,34,262262,2658670,1.36,2396408,8510,0.0,26.8,23.3,70.3,3.0
4227,3,2.1,36,262265,2658670,1.25,2396405,8510,0.0,26.8,23.2,69.8,3.1
4228,2,2.1,37,262267,2659134,1.25,2396867,8512,0.1,26.7,23.3,71.1,3.0
4229,2,2.1,38,262269,2659134,1.25,2396865,8512,0.1,26.6,23.4,72.5,2.9
4230,2,2.1,39,262271,2659134,1.15,2396863,8512,0.4,26.6,23.7,74.1,2.9
4231,2,2.1,40,262273,2659134,1.07,2396861,8512,1.9,26.6,23.7,74.7,2.9
4232,2,2.1,41,262275,2659134,1.0,2396859,8512,1.9,26.5,23.8,74.9,3.0
4233,2,2.1,41,262277,2659134,1.0,2396857,8512,1.9,26.4,23.6,74.6,2.8
4234,2,2.0,41,262279,2659134,0.93,2396855,8512,1.9,26.4,23.7,75.7,2.7
4235,2,2.0,41,262281,2659598,0.93,2397317,8513,1.9,26.5,23.7,75.5,2.8
4236,2,2.0,41,262283,2659598,0.93,2397315,8513,1.9,26.6,23.9,75.0,2.9
4237,2,2.0,42,262285,2659598,0.93,2397313,8513,1.6,26.7,23.9,73.6,2.9
4238,2,2.0,43,262287,2659598,0.93,2397311,8513,0.0,26.7,23.9,73.1,2.9
4239,2,2.0,44,262289,2659598,0.93,2397309,8513,0.5,26.6,23.8,74.0,3.0
4240,2,2.0,44,262291,2659598,0.93,2397307,8513,0.7,26.7,23.7,74.8,3.0
4241,2,2.0,43,262293,2659598,1.0,2397305,8513,0.9,26.6,23.7,74.8,2.7
4242,2,2.0,43,262295,2660062,1.0,2397767,8515,0.9,26.6,23.6,75.1,2.8
4243,2,2.0,43,262297,2660062,1.0,2397765,8515,1.1,26.6,23.6,75.8,2.7
4244,2,2.0,43,262299,2660062,1.0,2397763,8515,1.1,26.6,23.6,75.9,2.8
4245,2,2.0,43,262301,2660062,1.0,2397761,8515,1.1,26.7,23.8,75.6,2.9
4246,2,2.0,43,262303,2660062,1.0,2397759,8515,0.6,26.8,23.9,74.4,2.9
4247,2,2.0,43,262305,2660062,1.0,2397757,8515,0.4,26.8,23.8,73.0,3.0
4248,1,1.9,41,262306,2660062,0.93,2397756,8515,0.2,26.8,23.8,71.4,3.4
4249,1,1.7,40,262307,2660526,0.86,2398219,8516,0.2,26.9,23.8,70.1,3.3
4250,2,1.7,40,262309,2660526,0.86,2398217,8516,0.0,26.9,23.6,68.7,3.3
4251,2,1.7,40,262311,2660526,0.86,2398215,8516,0.0,27.0,23.5,67.6,3.3
4252,2,1.7,40,262313,2660526,0.86,2398213,8516,0.0,26.9,23.1,67.2,3.1
4253,2,1.7,40,262315,2660526,0.86,2398211,8516,0.0,26.9,23.0,66.4,3.0
4254,2,1.7,40,262317,2660526,0.86,2398209,8516,0.0,27.0,23.4,67.3,2.9
4255,1,1.7,39,262318,2660526,0.92,2398208,8516,0.0,27.1,23.5,67.5,2.7
4256,1,1.7,38,262319,2660990,1.0,2398671,8518,0.0,27.1,23.5,67.2,2.8
4257,1,1.6,37,262320,2660990,0.92,2398670,8518,0.0,27.2,23.8,67.3,3.0
4258,1,1.4,36,262321,2660990,0.83,2398669,8518,0.0,27.2,24.1,67.7,3.0
4259,1,1.3,35,262322,2660990,0.75,2398668,8518,0.0,27.2,24.1,67.7,3.1
4260,1,1.1,34,262323,2660990,0.67,2398667,8518,0.0,27.1,24.0,67.8,3.1
4261,1,1.0,33,262324,2660990,0.58,2398666,8518,0.0,27.1,23.8,67.3,3.2
4262,1,1.0,32,262325,2660990,0.58,2398665,8518,0.0,26.9,23.6,68.2,3.2
4263,1,1.0,31,262326,2661454,0.58,2399128,8519,0.0,26.9,23.6,68.7,3.3
4264,1,1.0,30,262327,2661454,0.64,2399127,8519,0.0,26.9,23.5,68.7,3.3
4265,1,1.0,29,262328,2661454,0.7,2399126,8519,0.0,26.8,23.5,69.8,3.2
4266,1,1.0,28,262329,2661454,0.78,2399125,8519,0.2,26.8,23.7,70.8,3.2
4267,1,1.0,27,262330,2661454,0.88,2399124,8519,0.2,26.9,23.7,71.3,3.2
4268,2,1.1,27,262332,2661454,1.14,2399122,8519,0.2,26.9,23.7,70.4,3.2
4269,2,1.3,28,262334,2661454,1.29,2399120,8519,0.2,27.0,23.7,69.0,3.3
4270,2,1.4,29,262336,2661918,1.43,2399582,8521,0.2,27.1,23.8,69.2,3.3
4271,1,1.4,28,262337,2661918,1.43,2399581,8521,0.6,27.0,23.8,70.0,3.3
4272,1,1.4,27,262338,2661918,1.43,2399580,8521,0.6,27.1,23.8,68.7,3.5
4273,1,1.4,26,262339,2661918,1.43,2399579,8521,0.4,27.2,23.8,66.9,3.6
4274,1,1.4,25,262340,2661918,1.43,2399578,8521,0.4,27.1,23.7,66.8,3.7
4275,2,1.4,25,262342,2661918,1.25,2399576,8521,0.4,27.1,23.9,67.1,3.9
4276,3,1.6,27,262345,2661918,1.22,2399573,8521,0.4,27.2,24.0,68.0,3.9
4277,2,1.6,28,262347,2662382,1.1,2400035,8522,0.5,27.1,24.0,68.1,3.8
4278,2,1.7,29,262349,2662382,1.2,2400033,8522,0.1,27.2,24.0,67.3,3.9
4279,1,1.7,29,262350,2662382,1.2,2400032,8522,0.1,27.2,23.9,67.5,3.8
4280,1,1.7,29,262351,2662382,1.2,2400031,8522,0.1,27.2,23.9,68.8,3.8
4281,1,1.7,29,262352,2662382,1.2,2400030,8522,0.1,27.3,23.9,68.8,3.8
4282,1,1.6,29,262353,2662382,1.1,2400029,8522,0.1,27.3,23.9,69.9,3.6
4283,1,1.3,29,262354,2662382,0.82,2400028,8522,0.1,27.3,23.9,69.7,3.5
4284,1,1.1,29,262355,2662846,0.73,2400491,8524,0.0,27.3,24.0,69.8,3.5
4285,1,1.0,29,262356,2662846,0.58,2400490,8524,0.4,27.4,24.2,69.9,3.5
4286,1,1.0,29,262357,2662846,0.58,2400489,8524,0.4,27.4,24.3,70.3,3.4
4287,0,0.9,28,262357,2662846,0.5,2400489,8524,0.4,27.4,24.5,70.0,3.6
4288,0,0.7,27,262357,2662846,0.42,2400489,8524,0.4,27.5,24.8,70.0,3.7
4289,0,0.6,25,262357,2662846,0.36,2400489,8524,0.4,27.6,25.0,70.0,3.7
4290,0,0.4,23,262357,2662846,0.33,2400489,8524,0.4,27.6,25.2,69.7,3.9
4291,1,0.4,22,262358,2663310,0.38,2400952,8525,0.4,27.6,25.3,69.1,4.0
4292,1,0.4,22,262359,2663310,0.43,2400951,8525,0.0,27.6,25.2,67.9,4.0
4293,1,0.4,22,262360,2663310,0.43,2400950,8525,0.0,27.7,25.3,67.6,4.1
4294,1,0.6,22,262361,2663310,0.67,2400949,8525,0.1,27.6,25.2,68.1,3.9
4295,1,0.7,22,262362,2663310,1.0,2400948,8525,0.1,27.5,25.2,68.5,3.7
4296,0,0.7,20,262362,2663310,1.25,2400948,8525,0.2,27.4,25.0,68.7,3.7
4297,0,0.7,17,262362,2663310,1.67,2400948,8525,0.4,27.4,24.8,69.2,3.7
4298,1,0.7,16,262363,2663774,1.67,2401411,8527,0.4,27.4,24.9,69.0,3.5
4299,1,0.7,15,262364,2663774,1.67,2401410,8527,0.4,27.4,24.8,69.7,3.5
4300,1,0.7,15,262365,2663774,1.67,2401409,8527,0.4,27.4,24.7,69.4,3.5
4301,1,0.7,15,262366,2663774,1.25,2401408,8527,0.4,27.5,24.8,68.4,3.7
4302,1,0.7,15,262367,2663774,1.0,2401407,8527,0.4,27.5,24.8,68.5,3.8
4303,1,0.9,15,262368,2663774,1.2,2401406,8527,0.3,27.6,24.9,67.8,3.9
4304,1,1.0,15,262369,2663774,1.4,2401405,8527,0.4,27.5,24.8,68.8,3.7
4305,1,1.0,15,262370,2664238,1.4,2401868,8528,0.5,27.5,24.8,70.0,3.5
4306,1,1.0,15,262371,2664238,1.4,2401867,8528,0.5,27.4,24.7,70.9,3.3
4307,1,1.0,15,262372,2664238,1.4,2401866,8528,0.5,27.5,24.6,71.5,3.2
4308,0,0.9,15,262372,2664238,1.2,2401866,8528,0.5,27.4,24.6,72.0,3.2
4309,1,0.9,16,262373,2664238,1.2,2401865,8528,0.5,27.5,24.5,71.4,2.9
4310,1,0.9,17,262374,2664238,1.0,2401864,8528,0.5,27.5,24.4,71.7,2.8
4311,1,0.9,18,262375,2664238,0.86,2401863,8528,0.1,27.6,24.5,70.4,2.8
4312,2,1.0,19,262377,2664702,1.0,2402325,8530,0.0,27.7,24.5,69.6,3.0
4313,1,1.0,19,262378,2664702,1.0,2402324,8530,0.0,27.8,24.8,68.8,3.1
4314,1,1.0,19,262379,2664702,1.0,2402323,8530,0.0,27.9,25.0,68.5,3.2
4315,1,1.1,19,262380,2664702,1.33,2402322,8530,0.0,28.0,25.1,68.5,3.2
4316,2,1.3,20,262382,2664702,1.5,2402320,8530,0.0,28.0,25.1,68.9,3.3
4322,0,1.7,26,262392,2665166,1.5,2402774,8531,0.0,28.1,25.4,69.4,3.4
4323,0,1.4,25,262392,2665166,1.11,2402774,8531,0.0,28.1,25.3,69.3,3.5
4324,0,1.0,24,262392,2665166,0.64,2402774,8531,0.0,28.2,25.3,69.3,3.5
4325,0,0.6,23,262392,2665166,0.31,2402774,8531,0.3,28.2,25.5,69.2,3.5
4329,1,0.6,24,262396,2665630,0.33,2403234,8533,0.4,28.0,25.6,69.6,3.7
4330,1,0.7,24,262397,2665630,0.5,2403233,8533,0.4,28.1,25.6,69.4,3.7
4331,2,1.0,25,262399,2665630,1.0,2403231,8533,0.4,28.1,25.7,69.4,3.7
4338,1,1.3,23,262408,2666094,1.29,2403686,8534,0.0,28.2,25.6,68.1,3.4
4339,1,1.0,21,262409,2666094,0.7,2403685,8534,0.0,28.3,25.8,67.8,3.3
4340,1,1.0,20,262410,2666558,0.7,2404148,8536,0.0,28.4,25.9,67.0,3.5
4341,2,1.1,21,262412,2666558,0.8,2404146,8536,0.0,28.4,25.9,66.6,3.5
4342,2,1.3,22,262414,2666558,0.9,2404144,8536,0.0,28.4,25.8,66.9,3.5
4343,2,1.4,24,262416,2666558,1.0,2404142,8536,0.0,28.4,25.7,67.4,3.6
4344,1,1.4,25,262417,2666558,1.0,2404141,8536,0.0,28.5,25.9,67.9,3.6
4345,1,1.4,26,262418,2666558,1.11,2404140,8536,0.1,28.5,25.9,68.3,3.7
4346,2,1.6,28,262420,2666558,1.57,2404138,8536,0.1,28.5,25.7,69.2,3.8
4347,1,1.6,28,262421,2667022,1.57,2404601,8537,0.1,28.5,25.9,70.0,3.7
4348,1,1.4,28,262422,2667022,1.25,2404600,8537,0.1,28.6,26.0,70.2,3.7
4349,1,1.3,28,262423,2667022,1.0,2404599,8537,0.1,28.6,26.1,70.0,3.7
4350,0,1.0,27,262423,2667022,0.7,2404599,8537,0.0,28.6,26.3,70.0,3.6
